244.662857,123,6159.7979468621825,258.3984375
236.146939,93,6866.258709305263,258.3984375
212.636735,133,6516.690550831495,86.1328125
247.797551,129,7057.057754843491,258.3984375
205.635918,171,7018.33203807985,86.1328125
205.113469,105,5858.658274771555,258.3984375
200.019592,95,5310.604091335454,258.3984375
132.858776,179,5364.829477617549,258.3984375
173.792653,123,4529.555182844035,86.1328125
212.610612,94,4295.178579497307,258.3984375
312.137143,152,6778.93068381321,86.1328125
269.087347,152,6783.227627575482,258.3984375
279.562449,150,7052.2554034940595,258.3984375
233.769796,115,5660.561135495765,258.3984375
190.641633,102,6759.23707698451,86.1328125
185.521633,144,4175.343393653605,258.3984375
249.991837,96,6434.6211174738955,258.3984375
82.860408,95,6027.377397536382,430.6640625
161.802449,109,6145.120482133752,430.6640625
156.238367,154,5688.751959361782,258.3984375
118.752653,94,6715.63795929629,258.3984375
126.563265,95,6328.790283406556,258.3984375
136.96,95,5972.685592743014,430.6640625
140.982857,162,5815.514195701876,430.6640625
154.88,102,6019.090514161467,430.6640625
142.419592,100,6199.364515379981,86.1328125
131.448163,92,6259.7297381152075,258.3984375
119.457959,130,7013.697032859317,258.3984375
183.823673,125,6623.199635595229,86.1328125
206.811429,133,6258.583938883545,258.3984375
285.753469,117,6374.501765534403,258.3984375
202.736327,160,4353.102209838648,86.1328125
153.521633,130,7389.444501495075,258.3984375
253.178776,91,6092.548568597041,86.1328125
275.173878,128,6885.255296351302,86.1328125
190.798367,103,6801.8987518406975,258.3984375
233.534694,136,6540.071308401028,258.3984375
180.662857,98,4196.253858993674,430.6640625
234.814694,123,5561.614362044893,258.3984375
198.19102,114,7292.176611261862,86.1328125
240.587755,120,6820.846621874457,258.3984375
250.827755,177,4501.7380440639945,258.3984375
236.982857,128,6565.065346107902,86.1328125
222.82449,158,7011.93053546522,86.1328125
269.766531,125,6677.93503122125,86.1328125
208.378776,105,4187.908449429887,602.9296875
233.795918,112,6810.859369545625,258.3984375
