215.043178,130,8761.972751350106,258.3984375
370.44,96,6785.371258475405,430.6640625
178.44,131,6844.827144871139,258.3984375
187.906756,110,5822.988259919433,258.3984375
238.472,122,7203.245063807022,258.3984375
299.757813,131,7575.762218316311,258.3984375
292.310256,103,7336.793998703535,86.1328125
258.102,99,5928.695347258689,258.3984375
232.2355,100,7462.717954623068,258.3984375
213.139,99,7933.72417123025,258.3984375
169.955856,150,8318.619992309614,258.3984375
177.583625,130,8033.680382989606,430.6640625
177.583625,130,8033.680382989606,430.6640625
238.984,150,6093.153583571078,86.1328125
239.759813,117,6943.264085526686,258.3984375
196.021375,102,4399.42647699021,258.3984375
206.8375,172,6542.93899252872,258.3984375
215.5134,106,7780.740321139395,258.3984375
239.8272,100,8574.910723686715,86.1328125
374.055313,111,5820.831860121852,258.3984375
234.504,93,7400.946415870098,258.3984375
222.507196,130,8538.590245147585,258.3984375
190.492875,120,7602.532482565668,258.3984375
248.484688,123,6579.181202133424,258.3984375
391.034938,149,6887.332921218098,258.3984375
252.296,134,6987.233967214925,258.3984375
243.402188,104,7826.353971664776,258.3984375
220.690438,114,7584.796017472663,258.3984375
224.577875,128,8258.748104453325,258.3984375
279.648813,172,6983.723127066376,258.3984375
263.340312,101,6755.890783450668,258.3984375
235.144,179,4844.631847456729,258.3984375
237.609796,113,8795.504230676637,258.3984375
280.868571,148,7791.205799267207,258.3984375
255.242449,130,6786.968368499562,258.3984375
199.131429,154,6597.5440393830795,258.3984375
199.131429,154,6597.5440393830795,258.3984375
199.131429,154,6597.5440393830795,258.3984375
270.445714,115,6823.309964979392,258.3984375
270.445714,115,6823.309964979392,258.3984375
270.445714,115,6823.309964979392,258.3984375
217.991837,102,6172.805720028597,258.3984375
